Te,ne,728/706,728/668
3.767298178979602e+00, 9.463025179229549e+19, 1.135144329895131e-01, 1.035707644103721e-01
3.767298178979602e+00, 1.061768888461980e+20, 1.163319678118742e-01, 1.015410020966098e-01
3.767298178979602e+00, 1.191324287058017e+20, 1.191918371016744e-01, 9.967273837332399e-02
3.767298178979602e+00, 1.336687835137238e+20, 1.220862232178756e-01, 9.794814269414413e-02
3.767298178979602e+00, 1.499788418664912e+20, 1.250096136081185e-01, 9.635067182137490e-02
3.767298178979602e+00, 1.682790283290380e+20, 1.279589426518034e-01, 9.486507203780195e-02
3.767298178979602e+00, 1.888121752571853e+20, 1.309336378427765e-01, 9.347737455644731e-02
4.226978079673295e+00, 2.118507450354571e+18, 1.117539015858338e-01, 4.080914410305491e-01
4.226978079673295e+00, 2.377004454874053e+18, 1.089464583767948e-01, 3.891129447148150e-01
4.226978079673295e+00, 2.667042864326648e+18, 1.062887250993947e-01, 3.707137113290160e-01
4.226978079673295e+00, 2.992471312188848e+18, 1.037937236546961e-01, 3.529424926488808e-01
4.226978079673295e+00, 3.357608036245132e+18, 1.014727422115427e-01, 3.358357425580589e-01
4.226978079673295e+00, 3.767298178979589e+18, 9.933550172701032e-02, 3.194188822469737e-01
4.226978079673295e+00, 4.226978079673322e+18, 9.739034152551619e-02, 3.037077760468430e-01
4.226978079673295e+00, 4.742747411323311e+18, 9.564440470594590e-02, 2.887102875780349e-01
4.226978079673295e+00, 5.321450119597585e+18, 9.410380795705388e-02, 2.744278003729210e-01
4.226978079673295e+00, 5.970765237835940e+18, 9.277378491588596e-02, 2.608566091350086e-01
4.226978079673295e+00, 6.699308783156532e+18, 9.165879673494234e-02, 2.479891146447294e-01
4.226978079673295e+00, 7.516748085768933e+18, 9.076260740351480e-02, 2.358147841709370e-01
4.226978079673295e+00, 8.433930068571646e+18, 9.008832421443808e-02, 2.243208672679560e-01
4.226978079673295e+00, 9.463025179229549e+18, 8.963840548853164e-02, 2.134928814508126e-01
4.226978079673295e+00, 1.061768888461980e+19, 8.941463844253106e-02, 2.033149013738589e-01
4.226978079673295e+00, 1.191324287058017e+19, 8.941809027655730e-02, 1.937696974708523e-01
4.226978079673295e+00, 1.336687835137238e+19, 8.964903560148781e-02, 1.848387751458118e-01
4.226978079673295e+00, 1.499788418664912e+19, 9.010686362213233e-02, 1.765023640708254e-01
4.226978079673295e+00, 1.682790283290379e+19, 9.078996930774572e-02, 1.687394002805558e-01
4.226978079673295e+00, 1.888121752571853e+19, 9.169563420900803e-02, 1.615275333945664e-01
4.226978079673295e+00, 2.118507450354571e+19, 9.281990452586159e-02, 1.548431794429030e-01
4.226978079673295e+00, 2.377004454874053e+19, 9.415747623553461e-02, 1.486616282291275e-01
4.226978079673295e+00, 2.667042864326648e+19, 9.570159917697682e-02, 1.429572043162407e-01
4.226978079673295e+00, 2.992471312188848e+19, 9.744401351663273e-02, 1.377034733882194e-01
4.226978079673295e+00, 3.357608036245132e+19, 9.937493255344841e-02, 1.328734811984477e-01
4.226978079673295e+00, 3.767298178979589e+19, 1.014830849934480e-01, 1.284400103934716e-01
4.226978079673295e+00, 4.226978079673322e+19, 1.037558274129535e-01, 1.243758407264897e-01
4.226978079673295e+00, 4.742747411323311e+19, 1.061793336132469e-01, 1.206539999385749e-01
4.226978079673295e+00, 5.321450119597585e+19, 1.087388621669585e-01, 1.172479952642956e-01
4.226978079673295e+00, 5.970765237835940e+19, 1.114190971293622e-01, 1.141320185679842e-01
4.226978079673295e+00, 6.699308783156532e+19, 1.142045502989007e-01, 1.112811211175969e-01
4.226978079673295e+00, 7.516748085768934e+19, 1.170800073361717e-01, 1.086713566714579e-01
4.226978079673295e+00, 8.433930068571646e+19, 1.200309952553267e-01, 1.062798937291579e-01
4.226978079673295e+00, 9.463025179229549e+19, 1.230442459090240e-01, 1.040850994194417e-01
4.226978079673295e+00, 1.061768888461980e+20, 1.261081294619923e-01, 1.020665985722735e-01
4.226978079673295e+00, 1.191324287058017e+20, 1.292130335268373e-01, 1.002053120983112e-01
4.226978079673295e+00, 1.336687835137238e+20, 1.323516673270850e-01, 9.848347894650077e-02
4.226978079673295e+00, 1.499788418664912e+20, 1.355192753973162e-01, 9.688466570474380e-02
4.226978079673295e+00, 1.682790283290380e+20, 1.387137512142125e-01, 9.539376742220379e-02
4.226978079673295e+00, 1.888121752571853e+20, 1.419356470403227e-01, 9.399700253165442e-02
4.742747411323311e+00, 2.118507450354571e+18, 1.158288414574313e-01, 4.085051096804798e-01
4.742747411323311e+00, 2.377004454874053e+18, 1.130848052916703e-01, 3.893580709294364e-01
4.742747411323311e+00, 2.667042864326648e+18, 1.104964457905263e-01, 3.708079327183422e-01
4.742747411323311e+00, 2.992471312188848e+18, 1.080771652562157e-01, 3.529030813703483e-01
4.742747411323311e+00, 3.357608036245132e+18, 1.058386379880757e-01, 3.356795169664811e-01
4.742747411323311e+00, 3.767298178979589e+18, 1.037909757272744e-01, 3.191621556374052e-01
4.742747411323311e+00, 4.226978079673322e+18, 1.019429109394426e-01, 3.033663324161871e-01
4.742747411323311e+00, 4.742747411323311e+18, 1.003019790193659e-01, 2.882993722896915e-01
4.742747411323311e+00, 5.321450119597585e+18, 9.887468426955119e-02, 2.739621130349921e-01
4.742747411323311e+00, 5.970765237835940e+18, 9.766663891152905e-02, 2.603502870837274e-01
4.742747411323311e+00, 6.699308783156532e+18, 9.668266870649705e-02, 2.474556981120975e-01
4.742747411323311e+00, 7.516748085768933e+18, 9.592688242228184e-02, 2.352671581818281e-01
4.742747411323311e+00, 8.433930068571646e+18, 9.540270507104759e-02, 2.237711799749767e-01
4.742747411323311e+00, 9.463025179229549e+18, 9.511287652254430e-02, 2.129524432338221e-01
4.742747411323311e+00, 1.061768888461980e+19, 9.505941798084076e-02, 2.027940728549515e-01
4.742747411323311e+00, 1.191324287058017e+19, 9.524356926344382e-02, 1.932777770269872e-01
4.742747411323311e+00, 1.336687835137238e+19, 9.566570024880211e-02, 1.843838972214176e-01
4.742747411323311e+00, 1.499788418664912e+19, 9.632520060734508e-02, 1.760914186154313e-01
4.742747411323311e+00, 1.682790283290379e+19, 9.722035320871376e-02, 1.683779812779465e-01
4.742747411323311e+00, 1.888121752571853e+19, 9.834819843129455e-02, 1.612199212298403e-01
4.742747411323311e+00, 2.118507450354571e+19, 9.970439883588109e-02, 1.545923583636732e-01
4.742747411323311e+00, 2.377004454874053e+19, 1.012831159950727e-01, 1.484693369346097e-01
4.742747411323311e+00, 2.667042864326648e+19, 1.030769132780425e-01, 1.428240151478490e-01
4.742747411323311e+00, 2.992471312188848e+19, 1.050766996142620e-01, 1.376288939096488e-01
4.742747411323311e+00, 3.357608036245132e+19, 1.072717292611651e-01, 1.328560711785018e-01
4.742747411323311e+00, 3.767298178979589e+19, 1.096496710407356e-01, 1.284775072407488e-01
4.742747411323311e+00, 4.226978079673322e+19, 1.121967572226068e-01, 1.244652870875755e-01
4.742747411323311e+00, 4.742747411323311e+19, 1.148980172828459e-01, 1.207918682450544e-01
4.742747411323311e+00, 5.321450119597585e+19, 1.177375954876552e-01, 1.174303052922286e-01
4.742747411323311e+00, 5.970765237835940e+19, 1.206991442201756e-01, 1.143544453847379e-01
4.742747411323311e+00, 6.699308783156532e+19, 1.237662779550645e-01, 1.115390920092936e-01
4.742747411323311e+00, 7.516748085768934e+19, 1.269230666362777e-01, 1.089601366900568e-01
4.742747411323311e+00, 8.433930068571646e+19, 1.301545427138153e-01, 1.065946603309336e-01
4.742747411323311e+00, 9.463025179229549e+19, 1.334471938279136e-01, 1.044210072754113e-01
4.742747411323311e+00, 1.061768888461980e+20, 1.367894133655248e-01, 1.024188360242587e-01
4.742747411323311e+00, 1.191324287058017e+20, 1.401718837637257e-01, 1.005691509307203e-01
4.742747411323311e+00, 1.336687835137238e+20, 1.435878720686206e-01, 9.885431916671088e-02
4.742747411323311e+00, 1.499788418664912e+20, 1.470334231972673e-01, 9.725807689771204e-02
4.742747411323311e+00, 1.682790283290380e+20, 1.505074427987913e-01, 9.576552799016730e-02
4.742747411323311e+00, 1.888121752571853e+20, 1.540116678030235e-01, 9.436313776941288e-02
5.321450119597619e+00, 2.118507450354571e+18, 1.203195844037754e-01, 4.085879316945770e-01
5.321450119597619e+00, 2.377004454874053e+18, 1.176340501051916e-01, 3.892513223080868e-01
5.321450119597619e+00, 2.667042864326648e+18, 1.151108751492411e-01, 3.705309227423757e-01
5.321450119597619e+00, 2.992471312188848e+18, 1.127639696954777e-01, 3.524751280486675e-01
5.321450119597619e+00, 3.357608036245132e+18, 1.106055153972060e-01, 3.351198373694940e-01
5.321450119597619e+00, 3.767298178979589e+18, 1.086461290566313e-01, 3.184897725291824e-01
5.321450119597619e+00, 4.226978079673322e+18, 1.068950433504696e-01, 3.025999882004560e-01
5.321450119597619e+00, 4.742747411323311e+18, 1.053602858729553e-01, 2.874574408050537e-01
5.321450119597619e+00, 5.321450119597585e+18, 1.040488414362286e-01, 2.730625007503205e-01
5.321450119597619e+00, 5.970765237835940e+18, 1.029667868233830e-01, 2.594103177166907e-01
5.321450119597619e+00, 6.699308783156532e+18, 1.021193913180276e-01, 2.464919783244668e-01
5.321450119597619e+00, 7.516748085768933e+18, 1.015111798238537e-01, 2.342954262560758e-01
5.321450119597619e+00, 8.433930068571646e+18, 1.011459579814374e-01, 2.228061435524210e-01
5.321450119597619e+00, 9.463025179229549e+18, 1.010268003989926e-01, 2.120076155796619e-01
5.321450119597619e+00, 1.061768888461980e+19, 1.011560041707284e-01, 2.018816191284338e-01
5.321450119597619e+00, 1.191324287058017e+19, 1.015350106187794e-01, 1.924083823552089e-01
5.321450119597619e+00, 1.336687835137238e+19, 1.021642990378455e-01, 1.835666670063404e-01
5.321450119597619e+00, 1.499788418664912e+19, 1.030432574399976e-01, 1.753338187541886e-01
5.321450119597619e+00, 1.682790283290379e+19, 1.041700370363852e-01, 1.676858223707236e-01
5.321450119597619e+00, 1.888121752571853e+19, 1.055413994180872e-01, 1.605973869979421e-01
5.321450119597619e+00, 2.118507450354571e+19, 1.071525678984592e-01, 1.540420749692222e-01
5.321450119597619e+00, 2.377004454874053e+19, 1.089970968957476e-01, 1.479924771072104e-01
5.321450119597619e+00, 2.667042864326648e+19, 1.110667751135381e-01, 1.424204292164131e-01
5.321450119597619e+00, 2.992471312188848e+19, 1.133515791343354e-01, 1.372972590538751e-01
5.321450119597619e+00, 3.357608036245132e+19, 1.158396934423413e-01, 1.325940503465851e-01
5.321450119597619e+00, 3.767298178979589e+19, 1.185176105288994e-01, 1.282819100238954e-01
5.321450119597619e+00, 4.226978079673322e+19, 1.213703205082408e-01, 1.243322261547612e-01
5.321450119597619e+00, 4.742747411323311e+19, 1.243815937458837e-01, 1.207169064871997e-01
5.321450119597619e+00, 5.321450119597585e+19, 1.275343528258408e-01, 1.174085904052722e-01
5.321450119597619e+00, 5.970765237835940e+19, 1.308111224589218e-01, 1.143808300893519e-01
5.321450119597619e+00, 6.699308783156532e+19, 1.341945385359486e-01, 1.116082393679424e-01
5.321450119597619e+00, 7.516748085768934e+19, 1.376678913672993e-01, 1.090666109927198e-01
5.321450119597619e+00, 8.433930068571646e+19, 1.412156740166280e-01, 1.067330047672968e-01
5.321450119597619e+00, 9.463025179229549e+19, 1.448241050618347e-01, 1.045858101053595e-01
5.321450119597619e+00, 1.061768888461980e+20, 1.484815962671487e-01, 1.026047872247686e-01
5.321450119597619e+00, 1.191324287058017e+20, 1.521791393014929e-01, 1.007710913656912e-01
5.321450119597619e+00, 1.336687835137238e+20, 1.559105912225278e-01, 9.906728422690371e-02
5.321450119597619e+00, 1.499788418664912e+20, 1.596728451687655e-01, 9.747733631862047e-02
5.321450119597619e+00, 1.682790283290380e+20, 1.634658796961989e-01, 9.598662320173804e-02
5.321450119597619e+00, 1.888121752571853e+20, 1.672926866734853e-01, 9.458191768760957e-02
5.970765237835920e+00, 2.118507450354571e+18, 1.252415737106509e-01, 4.081990301285050e-01
5.970765237835920e+00, 2.377004454874053e+18, 1.226101676291834e-01, 3.886670083285980e-01
5.970765237835920e+00, 2.667042864326648e+18, 1.201486684050962e-01, 3.697721722022363e-01
5.970765237835920e+00, 2.992471312188848e+18, 1.178716269629804e-01, 3.515631675128139e-01
5.970765237835920e+00, 3.357608036245132e+18, 1.157918585652129e-01, 3.340760019500574e-01
5.970765237835920e+00, 3.767298178979589e+18, 1.139206040582614e-01, 3.173353626940483e-01
5.970765237835920e+00, 4.226978079673322e+18, 1.122677078612846e-01, 3.013561190971115e-01
5.970765237835920e+00, 4.742747411323311e+18, 1.108417939508115e-01, 2.861448785447713e-01
5.970765237835920e+00, 5.321450119597585e+18, 1.096504246851266e-01, 2.717014822876268e-01
5.970765237835920e+00, 5.970765237835940e+18, 1.087002314135389e-01, 2.580203541975070e-01
5.970765237835920e+00, 6.699308783156532e+18, 1.079970097798403e-01, 2.450916455944956e-01
5.970765237835920e+00, 7.516748085768933e+18, 1.075457759957897e-01, 2.329021499881076e-01
5.970765237835920e+00, 8.433930068571646e+18, 1.073507829225534e-01, 2.214359894938824e-01
5.970765237835920e+00, 9.463025179229549e+18, 1.074154966034067e-01, 2.106750971689250e-01
5.970765237835920e+00, 1.061768888461980e+19, 1.077425351836611e-01, 2.005995348397808e-01
5.970765237835920e+00, 1.191324287058017e+19, 1.083335732780403e-01, 1.911876935731626e-01
5.970765237835920e+00, 1.336687835137238e+19, 1.091892161406289e-01, 1.824164242702728e-01
5.970765237835920e+00, 1.499788418664912e+19, 1.103088497005967e-01, 1.742611403550482e-01
5.970765237835920e+00, 1.682790283290379e+19, 1.116904747340295e-01, 1.666959251351401e-01
5.970765237835920e+00, 1.888121752571853e+19, 1.133305360525611e-01, 1.596936652515726e-01
5.970765237835920e+00, 2.118507450354571e+19, 1.152237603334302e-01, 1.532262205935044e-01
5.970765237835920e+00, 2.377004454874053e+19, 1.173630186841991e-01, 1.472646315649281e-01
5.970765237835920e+00, 2.667042864326648e+19, 1.197392317361696e-01, 1.417793574955648e-01
5.970765237835920e+00, 2.992471312188848e+19, 1.223413354902458e-01, 1.367405355719687e-01
5.970765237835920e+00, 3.357608036245132e+19, 1.251563248679308e-01, 1.321182477610700e-01
5.970765237835920e+00, 3.767298178979589e+19, 1.281693886812517e-01, 1.278827833485120e-01
5.970765237835920e+00, 4.226978079673322e+19, 1.313641445037855e-01, 1.240048863248125e-01
5.970765237835920e+00, 4.742747411323311e+19, 1.347229749716185e-01, 1.204559793233746e-01
5.970765237835920e+00, 5.321450119597585e+19, 1.382274589434417e-01, 1.172083586243576e-01
5.970765237835920e+00, 5.970765237835940e+19, 1.418588825333420e-01, 1.142353574886019e-01
5.970765237835920e+00, 6.699308783156532e+19, 1.455988072746986e-01, 1.115114775086213e-01
5.970765237835920e+00, 7.516748085768934e+19, 1.494296665470391e-01, 1.090124896096962e-01
5.970765237835920e+00, 8.433930068571646e+19, 1.533353576902032e-01, 1.067155077465220e-01
5.970765237835920e+00, 9.463025179229549e+19, 1.573017964072711e-01, 1.045990392273718e-01
5.970765237835920e+00, 1.061768888461980e+20, 1.613174021723788e-01, 1.026430160050173e-01
5.970765237835920e+00, 1.191324287058017e+20, 1.653734880460596e-01, 1.008288112672940e-01
5.970765237835920e+00, 1.336687835137238e+20, 1.694645348524948e-01, 9.913924531151133e-02
5.970765237835920e+00, 1.499788418664912e+20, 1.735883371845602e-01, 9.755858406572322e-02
5.970765237835920e+00, 1.682790283290380e+20, 1.777460162401847e-01, 9.607253279264799e-02
5.970765237835920e+00, 1.888121752571853e+20, 1.819419012561187e-01, 9.466822654365306e-02
6.699308783156554e+00, 2.118507450354571e+18, 1.306220710034974e-01, 4.072898853743219e-01
6.699308783156554e+00, 2.377004454874053e+18, 1.280411318226556e-01, 3.875692840832644e-01
6.699308783156554e+00, 2.667042864326648e+18, 1.256386592187713e-01, 3.685081736771295e-01
6.699308783156554e+00, 2.992471312188848e+18, 1.234299842638705e-01, 3.501555657117467e-01
6.699308783156554e+00, 3.357608036245132e+18, 1.214286883741393e-01, 3.325476560412070e-01
6.699308783156554e+00, 3.767298178979589e+18, 1.196467616585205e-01, 3.157091288504282e-01
6.699308783156554e+00, 4.226978079673322e+18, 1.180947781097855e-01, 2.996546427454065e-01
6.699308783156554e+00, 4.742747411323311e+18, 1.167820687328305e-01, 2.843903688440062e-01
6.699308783156554e+00, 5.321450119597585e+18, 1.157168771653953e-01, 2.699154704624510e-01
6.699308783156554e+00, 5.970765237835940e+18, 1.149064862944268e-01, 2.562234407071402e-01
6.699308783156554e+00, 6.699308783156532e+18, 1.143573081979174e-01, 2.433032444891679e-01
6.699308783156554e+00, 7.516748085768933e+18, 1.140749330338354e-01, 2.311402415789894e-01
6.699308783156554e+00, 8.433930068571646e+18, 1.140641350903078e-01, 2.197168940863155e-01
6.699308783156554e+00, 9.463025179229549e+18, 1.143288361787030e-01, 2.090132827124871e-01
6.699308783156554e+00, 1.061768888461980e+19, 1.148720281415812e-01, 1.990074698348125e-01
6.699308783156554e+00, 1.191324287058017e+19, 1.156956577855117e-01, 1.896757536385655e-01
6.699308783156554e+00, 1.336687835137238e+19, 1.168004793342198e-01, 1.809928568636651e-01
6.699308783156554e+00, 1.499788418664912e+19, 1.181858817204825e-01, 1.729320878275155e-01
6.699308783156554e+00, 1.682790283290379e+19, 1.198497007220287e-01, 1.654655021978794e-01
6.699308783156554e+00, 1.888121752571853e+19, 1.217880289404353e-01, 1.585640835312895e-01
6.699308783156554e+00, 2.118507450354571e+19, 1.239950395943502e-01, 1.521979505839904e-01
6.699308783156554e+00, 2.377004454874053e+19, 1.264628425884632e-01, 1.463365910700846e-01
6.699308783156554e+00, 2.667042864326648e+19, 1.291813927958367e-01, 1.409491155490874e-01
6.699308783156554e+00, 2.992471312188848e+19, 1.321384704312173e-01, 1.360045216226695e-01
6.699308783156554e+00, 3.357608036245132e+19, 1.353197513770426e-01, 1.314719573696105e-01
6.699308783156554e+00, 3.767298178979589e+19, 1.387089811307865e-01, 1.273209734741606e-01
6.699308783156554e+00, 4.226978079673322e+19, 1.422882597309975e-01, 1.235217552394445e-01
6.699308783156554e+00, 4.742747411323311e+19, 1.460384369775033e-01, 1.200453280761026e-01
6.699308783156554e+00, 5.321450119597585e+19, 1.499396081991456e-01, 1.168637326570404e-01
6.699308783156554e+00, 5.970765237835940e+19, 1.539716917021141e-01, 1.139501683916071e-01
6.699308783156554e+00, 6.699308783156532e+19, 1.581150609332752e-01, 1.112791059773397e-01
6.699308783156554e+00, 7.516748085768934e+19, 1.623511983370605e-01, 1.088263714200697e-01
6.699308783156554e+00, 8.433930068571646e+19, 1.666633346513876e-01, 1.065692050386496e-01
6.699308783156554e+00, 9.463025179229549e+19, 1.710370373700621e-01, 1.044862996072376e-01
6.699308783156554e+00, 1.061768888461980e+20, 1.754607152268963e-01, 1.025578219854384e-01
6.699308783156554e+00, 1.191324287058017e+20, 1.799260113191417e-01, 1.007654224079645e-01
6.699308783156554e+00, 1.336687835137238e+20, 1.844280650375679e-01, 9.909223511792947e-02
6.699308783156554e+00, 1.499788418664912e+20, 1.889656312927056e-01, 9.752287329708707e-02
6.699308783156554e+00, 1.682790283290380e+20, 1.935410536262742e-01, 9.604342033648980e-02
6.699308783156554e+00, 1.888121752571853e+20, 1.981600948634149e-01, 9.464141846745180e-02
7.516748085768885e+00, 2.118507450354571e+18, 1.365016022796054e-01, 4.058729002883476e-01
7.516748085768885e+00, 2.377004454874053e+18, 1.339682886493499e-01, 3.859794356283569e-01
7.516748085768885e+00, 2.667042864326648e+18, 1.316231680320367e-01, 3.667686055770546e-01
7.516748085768885e+00, 2.992471312188848e+18, 1.294825000467554e-01, 3.482898074761905e-01
7.516748085768885e+00, 3.357608036245132e+18, 1.275607738693631e-01, 3.305794133271361e-01
7.516748085768885e+00, 3.767298178979589e+18, 1.258708633247754e-01, 3.136620522237035e-01
7.516748085768885e+00, 4.226978079673322e+18, 1.244241993364716e-01, 2.975520754389749e-01
7.516748085768885e+00, 4.742747411323311e+18, 1.232309404894477e-01, 2.822550765402831e-01
7.516748085768885e+00, 5.321450119597585e+18, 1.223001257698564e-01, 2.677693590525739e-01
7.516748085768885e+00, 5.970765237835940e+18, 1.216397973426109e-01, 2.540872709747779e-01
7.516748085768885e+00, 6.699308783156532e+18, 1.212570849468653e-01, 2.411963552080931e-01
7.516748085768885e+00, 7.516748085768933e+18, 1.211582467569903e-01, 2.290802940864177e-01
7.516748085768885e+00, 8.433930068571646e+18, 1.213486642429209e-01, 2.177196516095678e-01
7.516748085768885e+00, 9.463025179229549e+18, 1.218327907603823e-01, 2.070924364203316e-01
7.516748085768885e+00, 1.061768888461980e+19, 1.226140555525731e-01, 1.971745208612954e-01
7.516748085768885e+00, 1.191324287058017e+19, 1.236947268506918e-01, 1.879399565402519e-01
7.516748085768885e+00, 1.336687835137238e+19, 1.250757400791933e-01, 1.793612256459066e-01
7.516748085768885e+00, 1.499788418664912e+19, 1.267564999397199e-01, 1.714094613949600e-01
7.516748085768885e+00, 1.682790283290379e+19, 1.287346683320247e-01, 1.640546623757718e-01
7.516748085768885e+00, 1.888121752571853e+19, 1.310059534521462e-01, 1.572659160494083e-01
7.516748085768885e+00, 2.118507450354571e+19, 1.335639185990218e-01, 1.510116378075444e-01
7.516748085768885e+00, 2.377004454874053e+19, 1.363998317060630e-01, 1.452598248069485e-01
7.516748085768885e+00, 2.667042864326648e+19, 1.395025778215155e-01, 1.399783188144814e-01
7.516748085768885e+00, 2.992471312188848e+19, 1.428586561500136e-01, 1.351350695593604e-01
7.516748085768885e+00, 3.357608036245132e+19, 1.464522804308434e-01, 1.306983893250127e-01
7.516748085768885e+00, 3.767298178979589e+19, 1.502655961967535e-01, 1.266371902575305e-01
7.516748085768885e+00, 4.226978079673322e+19, 1.542790209821518e-01, 1.229211975985858e-01
7.516748085768885e+00, 4.742747411323311e+19, 1.584717043449025e-01, 1.195211342790233e-01
7.516748085768885e+00, 5.321450119597585e+19, 1.628220944857616e-01, 1.164088746366488e-01
7.516748085768885e+00, 5.970765237835940e+19, 1.673085883934269e-01, 1.135575671615374e-01
7.516748085768885e+00, 6.699308783156532e+19, 1.719102339964288e-01, 1.109417279465020e-01
7.516748085768885e+00, 7.516748085768934e+19, 1.766074468375716e-01, 1.085373078425391e-01
7.516748085768885e+00, 8.433930068571646e+19, 1.813827010663147e-01, 1.063217371696448e-01
7.516748085768885e+00, 9.463025179229549e+19, 1.862211553809607e-01, 1.042739522367561e-01
7.516748085768885e+00, 1.061768888461980e+20, 1.911111787474389e-01, 1.023744079296878e-01
7.516748085768885e+00, 1.191324287058017e+20, 1.960447476123523e-01, 1.006050802922156e-01
7.516748085768885e+00, 1.336687835137238e+20, 2.010176949242535e-01, 9.894946241509134e-02
7.516748085768885e+00, 1.499788418664912e+20, 2.060298004538982e-01, 9.739255612275019e-02
7.516748085768885e+00, 1.682790283290380e+20, 2.110847206060073e-01, 9.592086097050345e-02
7.516748085768885e+00, 1.888121752571853e+20, 2.161897633254311e-01, 9.452236100303323e-02
8.433930068571646e+00, 2.118507450354571e+18, 1.429341179916923e-01, 4.040109620637958e-01
8.433930068571646e+00, 2.377004454874053e+18, 1.404464365537628e-01, 3.839653549538261e-01
8.433930068571646e+00, 2.667042864326648e+18, 1.381580068906451e-01, 3.646258263097683e-01
8.433930068571646e+00, 2.992471312188848e+18, 1.360861775677562e-01, 3.460421191105781e-01
8.433930068571646e+00, 3.357608036245132e+18, 1.342464993579521e-01, 3.282507164325695e-01
8.433930068571646e+00, 3.767298178979589e+18, 1.326528768329467e-01, 3.112760977583714e-01
8.433930068571646e+00, 4.226978079673322e+18, 1.313177382238689e-01, 2.951321820050619e-01
8.433930068571646e+00, 4.742747411323311e+18, 1.302522037738588e-01, 2.798238322569319e-01
8.433930068571646e+00, 5.321450119597585e+18, 1.294662359377146e-01, 2.653483174094062e-01
8.433930068571646e+00, 5.970765237835940e+18, 1.289687584383413e-01, 2.516966523745627e-01
8.433930068571646e+00, 6.699308783156532e+18, 1.287677348333231e-01, 2.388547674626732e-01
8.433930068571646e+00, 7.516748085768933e+18, 1.288702005415641e-01, 2.268044855133086e-01
8.433930068571646e+00, 8.433930068571646e+18, 1.292822451249524e-01, 2.155243093709393e-01
8.433930068571646e+00, 9.463025179229549e+18, 1.300089441140417e-01, 2.049900403632224e-01
8.433930068571646e+00, 1.061768888461980e+19, 1.310542420434533e-01, 1.951752596079718e-01
8.433930068571646e+00, 1.191324287058017e+19, 1.324207908930587e-01, 1.860517083809183e-01
8.433930068571646e+00, 1.336687835137238e+19, 1.341097510293893e-01, 1.775896024423519e-01
8.433930068571646e+00, 1.499788418664912e+19, 1.361205650909187e-01, 1.697579097449546e-01
8.433930068571646e+00, 1.682790283290379e+19, 1.384507189675607e-01, 1.625246131428025e-01
8.433930068571646e+00, 1.888121752571853e+19, 1.410955078068931e-01, 1.558569712945278e-01
8.433930068571646e+00, 2.118507450354571e+19, 1.440478283861547e-01, 1.497217832502010e-01
8.433930068571646e+00, 2.377004454874053e+19, 1.472980216485746e-01, 1.440856561062460e-01
8.433930068571646e+00, 2.667042864326648e+19, 1.508337900997127e-01, 1.389152710000094e-01
8.433930068571646e+00, 2.992471312188848e+19, 1.546402135344556e-01, 1.341776405877438e-01
8.433930068571646e+00, 3.357608036245132e+19, 1.586998828268102e-01, 1.298403507205685e-01
8.433930068571646e+00, 3.767298178979589e+19, 1.629931651508738e-01, 1.258717798679145e-01
8.433930068571646e+00, 4.226978079673322e+19, 1.674986052648054e-01, 1.222412914665368e-01
8.433930068571646e+00, 4.742747411323311e+19, 1.721934570300107e-01, 1.189193963675753e-01
8.433930068571646e+00, 5.321450119597585e+19, 1.770543281630274e-01, 1.158778845735329e-01
8.433930068571646e+00, 5.970765237835940e+19, 1.820579105727559e-01, 1.130899272624776e-01
8.433930068571646e+00, 6.699308783156532e+19, 1.871817598160564e-01, 1.105301515448415e-01
8.433930068571646e+00, 7.516748085768934e+19, 1.924050813334775e-01, 1.081746914236879e-01
8.433930068571646e+00, 8.433930068571646e+19, 1.977094789488805e-01, 1.060012190233634e-01
8.433930068571646e+00, 9.463025179229549e+19, 2.030796228572783e-01, 1.039889603409060e-01
8.433930068571646e+00, 1.061768888461980e+20, 2.085037996499092e-01, 1.021186996059054e-01
8.433930068571646e+00, 1.191324287058017e+20, 2.139743150143536e-01, 1.003727758623466e-01
8.433930068571646e+00, 1.336687835137238e+20, 2.194877294610525e-01, 9.873507466790063e-02
8.433930068571646e+00, 1.499788418664912e+20, 2.250449175275062e-01, 9.719101690109465e-02
8.433930068571646e+00, 1.682790283290380e+20, 2.306509502803572e-01, 9.572754563730979e-02
8.433930068571646e+00, 1.888121752571853e+20, 2.363148087504782e-01, 9.433311097009071e-02
9.463025179229613e+00, 2.118507450354571e+18, 1.499869451093115e-01, 4.018049190274173e-01
9.463025179229613e+00, 2.377004454874053e+18, 1.475437235365699e-01, 3.816293035631730e-01
9.463025179229613e+00, 2.667042864326648e+18, 1.453123254190956e-01, 3.621830097325304e-01
9.463025179229613e+00, 2.992471312188848e+18, 1.433113639756624e-01, 3.435160584526773e-01
9.463025179229613e+00, 3.357608036245132e+18, 1.415576210826132e-01, 3.256649594300554e-01
9.463025179229613e+00, 3.767298178979589e+18, 1.400661952062617e-01, 3.086539392990201e-01
9.463025179229613e+00, 4.226978079673322e+18, 1.388506688951524e-01, 2.924963635747815e-01
9.463025179229613e+00, 4.742747411323311e+18, 1.379232753112602e-01, 2.771962299254378e-01
9.463025179229613e+00, 5.321450119597585e+18, 1.372950462174453e-01, 2.627496301969939e-01
9.463025179229613e+00, 5.970765237835940e+18, 1.369759273595285e-01, 2.491461044145881e-01
