Te,ne,728/706,728/668
4.402847732764889e+00, 4.001343394920174e+18, 9.984334682861080e-02, 3.110310015123307e-01
4.402847732764889e+00, 4.113919354039157e+18, 9.938971408393853e-02, 3.072627073813116e-01
4.402847732764889e+00, 4.229662586076408e+18, 9.894771834709543e-02, 3.035361171837289e-01
4.402847732764889e+00, 4.348662200801200e+18, 9.851745533072369e-02, 2.998512981512690e-01
4.402847732764889e+00, 4.471009815045247e+18, 9.809901729942556e-02, 2.962082957812119e-01
4.402847732764889e+00, 4.596799623237653e+18, 9.769249319519097e-02, 2.926071350263348e-01
4.402847732764889e+00, 4.726128469924637e+18, 9.729796875700836e-02, 2.890478214534922e-01
4.402847732764889e+00, 4.859095924329262e+18, 9.691552663436462e-02, 2.855303423675778e-01
4.402847732764889e+00, 4.995804357008847e+18, 9.654524649433710e-02, 2.820546678978392e-01
4.402847732764889e+00, 5.136359018669451e+18, 9.618720512207984e-02, 2.786207520438938e-01
4.402847732764889e+00, 5.280868121197427e+18, 9.584147651451229e-02, 2.752285336791529e-01
4.402847732764889e+00, 5.429442920970727e+18, 9.550813196708911e-02, 2.718779375096797e-01
4.402847732764889e+00, 5.582197804514550e+18, 9.518724015354223e-02, 2.685688749868426e-01
4.402847732764889e+00, 5.739250376566452e+18, 9.487886719855092e-02, 2.653012451725160e-01
4.402847732764889e+00, 5.900721550619149e+18, 9.458307674330131e-02, 2.620749355558549e-01
4.402847732764889e+00, 6.066735642011087e+18, 9.429993000394472e-02, 2.588898228210249e-01
4.402847732764889e+00, 6.237420463635686e+18, 9.402948582298516e-02, 2.557457735655924e-01
4.402847732764889e+00, 6.412907424343282e+18, 9.377180071364420e-02, 2.526426449695805e-01
4.402847732764889e+00, 6.593331630112079e+18, 9.352692889727908e-02, 2.495802854154684e-01
4.402847732764889e+00, 6.778831988064731e+18, 9.329492233394319e-02, 2.465585350597420e-01
4.402847732764889e+00, 6.969551313412170e+18, 9.307583074618891e-02, 2.435772263568090e-01
4.402847732764889e+00, 7.165636439405710e+18, 9.286970163623241e-02, 2.406361845363926e-01
4.402847732764889e+00, 7.367238330382600e+18, 9.267658029659849e-02, 2.377352280357189e-01
4.402847732764889e+00, 7.574512197992570e+18, 9.249650981438193e-02, 2.348741688880202e-01
4.402847732764889e+00, 7.787617620693853e+18, 9.232953106925711e-02, 2.320528130691044e-01
4.402847732764889e+00, 8.006718666611142e+18, 9.217568272537259e-02, 2.292709608038707e-01
4.402847732764889e+00, 8.231984019850670e+18, 9.203500121728027e-02, 2.265284068348256e-01
4.402847732764889e+00, 8.463587110368554e+18, 9.190752073003228e-02, 2.238249406547888e-01
4.402847732764889e+00, 8.701706247492881e+18, 9.179327317359610e-02, 2.211603467060768e-01
4.402847732764889e+00, 8.946524757203022e+18, 9.169228815172416e-02, 2.185344045485276e-01
4.402847732764889e+00, 9.198231123270599e+18, 9.160459292543129e-02, 2.159468889988376e-01
4.402847732764889e+00, 9.457019132371382e+18, 9.153021237121420e-02, 2.133975702436907e-01
4.402847732764889e+00, 9.723088023280507e+18, 9.146916893416868e-02, 2.108862139291898e-01
4.402847732764889e+00, 9.996642640264573e+18, 9.142148257614238e-02, 2.084125812291351e-01
4.402847732764889e+00, 1.027789359078931e+19, 9.138717071908276e-02, 2.059764288946536e-01
4.402847732764889e+00, 1.056705740766513e+19, 9.136624818373007e-02, 2.035775092876594e-01
4.402847732764889e+00, 1.086435671575329e+19, 9.135872712381425e-02, 2.012155704005961e-01
4.402847732764889e+00, 1.117002040336357e+19, 9.136461695593233e-02, 1.988903558648263e-01
4.402847732764889e+00, 1.148428379847323e+19, 9.138392428526927e-02, 1.966016049499732e-01
4.402847732764889e+00, 1.180738884990388e+19, 9.141665282736236e-02, 1.943490525564285e-01
4.402847732764889e+00, 1.213958431359635e+19, 9.146280332610211e-02, 1.921324292031263e-01
4.402847732764889e+00, 1.248112594412570e+19, 9.152237346818233e-02, 1.899514610125909e-01
4.402847732764889e+00, 1.283227669160419e+19, 9.159535779423390e-02, 1.878058696951365e-01
4.402847732764889e+00, 1.319330690412508e+19, 9.168174760688690e-02, 1.856953725339592e-01
4.402847732764889e+00, 1.356449453590109e+19, 9.178153087602688e-02, 1.836196823727480e-01
4.402847732764889e+00, 1.394612536125875e+19, 9.189469214153606e-02, 1.815785076072984e-01
4.402847732764889e+00, 1.433849319465440e+19, 9.202121241383110e-02, 1.795715521824479e-01
4.402847732764889e+00, 1.474190011687919e+19, 9.216106907252516e-02, 1.775985155955458e-01
4.402847732764889e+00, 1.515665670762826e+19, 9.231423576358390e-02, 1.756590929075057e-01
4.402847732764889e+00, 1.558308228461425e+19, 9.248068229535063e-02, 1.737529747623359e-01
4.402847732764889e+00, 1.602150514940701e+19, 9.266037453385935e-02, 1.718798474159353e-01
4.402847732764889e+00, 1.647226284018993e+19, 9.285327429787185e-02, 1.700393927747701e-01
4.402847732764889e+00, 1.693570239162858e+19, 9.305933925410391e-02, 1.682312884449269e-01
4.402847732764889e+00, 1.741218060204953e+19, 9.327852281313531e-02, 1.664552077919165e-01
4.402847732764889e+00, 1.790206430813599e+19, 9.351077402652115e-02, 1.647108200114661e-01
4.402847732764889e+00, 1.840573066735327e+19, 9.375603748565349e-02, 1.629977902114171e-01
4.402847732764889e+00, 1.892356744831875e+19, 9.401425322293824e-02, 1.613157795047527e-01
4.402847732764889e+00, 1.945597332934140e+19, 9.428535661588608e-02, 1.596644451136603e-01
4.402847732764889e+00, 2.000335820536193e+19, 9.456927829473002e-02, 1.580434404844365e-01
4.402847732764889e+00, 2.056614350352639e+19, 9.486594405420777e-02, 1.564524154129714e-01
4.402847732764889e+00, 2.114476250764054e+19, 9.517527477016140e-02, 1.548910161804426e-01
4.402847732764889e+00, 2.173966069175109e+19, 9.549718632161992e-02, 1.533588856988060e-01
4.402847732764889e+00, 2.235129606311197e+19, 9.583158951905095e-02, 1.518556636655831e-01
4.402847732764889e+00, 2.298013951480143e+19, 9.617839003946836e-02, 1.503809867273994e-01
4.402847732764889e+00, 2.362667518825828e+19, 9.653748836908951e-02, 1.489344886516822e-01
4.402847732764889e+00, 2.429140084601781e+19, 9.690877975424272e-02, 1.475158005058850e-01
4.402847732764889e+00, 2.497482825493628e+19, 9.729215416121818e-02, 1.461245508435629e-01
4.402847732764889e+00, 2.567748358019547e+19, 9.768749624575269e-02, 1.447603658966189e-01
4.402847732764889e+00, 2.639990779039232e+19, 9.809468533282439e-02, 1.434228697730060e-01
4.402847732764889e+00, 2.714265707402748e+19, 9.851359540742258e-02, 1.421116846591602e-01
4.402847732764889e+00, 2.790630326770971e+19, 9.894409511693830e-02, 1.408264310264470e-01
4.402847732764889e+00, 2.869143429640747e+19, 9.938604778579048e-02, 1.395667278408883e-01
4.402847732764889e+00, 2.949865462608898e+19, 9.983931144288147e-02, 1.383321927754498e-01
4.402847732764889e+00, 3.032858572909492e+19, 1.003037388624391e-01, 1.371224424241846e-01
4.402847732764889e+00, 3.118186656260415e+19, 1.007791776187582e-01, 1.359370925175341e-01
4.402847732764889e+00, 3.205915406056341e+19, 1.012654701553217e-01, 1.347757581381082e-01
4.402847732764889e+00, 3.296112363945332e+19, 1.017624538687231e-01, 1.336380539363017e-01
4.402847732764889e+00, 3.388846971828787e+19, 1.022699612077675e-01, 1.325235943451070e-01
4.402847732764889e+00, 3.484190625324115e+19, 1.027878197880665e-01, 1.314319937935353e-01
4.402847732764889e+00, 3.582216728731553e+19, 1.033158525223813e-01, 1.303628669180716e-01
4.402847732764889e+00, 3.683000751547707e+19, 1.038538777669112e-01, 1.293158287716271e-01
4.402847732764889e+00, 3.786620286568817e+19, 1.044017094836475e-01, 1.282904950294943e-01
4.402847732764889e+00, 3.893155109628726e+19, 1.049591574188442e-01, 1.272864821918290e-01
4.402847732764889e+00, 4.002687241017824e+19, 1.055260272975915e-01, 1.263034077822322e-01
4.402847732764889e+00, 4.115301008629711e+19, 1.061021210343855e-01, 1.253408905420377e-01
4.402847732764889e+00, 4.231083112884453e+19, 1.066872369595288e-01, 1.243985506199483e-01
4.402847732764889e+00, 4.350122693478725e+19, 1.072811700611036e-01, 1.234760097566918e-01
4.402847732764889e+00, 4.472511398013642e+19, 1.078837122421827e-01, 1.225728914644196e-01
4.402847732764889e+00, 4.598343452553381e+19, 1.084946525928683e-01, 1.216888212005944e-01
4.402847732764889e+00, 4.727715734169281e+19, 1.091137776766674e-01, 1.208234265361471e-01
4.402847732764889e+00, 4.860727845524606e+19, 1.097408718306233e-01, 1.199763373177286e-01
4.402847732764889e+00, 4.997482191557693e+19, 1.103757174785618e-01, 1.191471858239054e-01
4.402847732764889e+00, 5.138084058322960e+19, 1.110180954567276e-01, 1.183356069151774e-01
4.402847732764889e+00, 5.282641694049456e+19, 1.116677853510035e-01, 1.175412381777402e-01
4.402847732764889e+00, 5.431266392480577e+19, 1.123245658448635e-01, 1.167637200609267e-01
4.402847732764889e+00, 5.584072578558090e+19, 1.129882150771056e-01, 1.160026960083018e-01
4.402847732764889e+00, 5.741177896516823e+19, 1.136585110083872e-01, 1.152578125824079e-01
4.402847732764889e+00, 5.902703300458263e+19, 1.143352317955017e-01, 1.145287195831773e-01
4.402847732764889e+00, 6.068773147472014e+19, 1.150181561722972e-01, 1.138150701600608e-01
4.402847732764889e+00, 6.239515293377144e+19, 1.157070638360808e-01, 1.131165209179347e-01
4.402847732764889e+00, 6.415061191157632e+19, 1.164017358383305e-01, 1.124327320168695e-01
4.402847732764889e+00, 6.595545992166806e+19, 1.171019549784744e-01, 1.117633672658677e-01
4.402847732764889e+00, 6.781108650179099e+19, 1.178075061994943e-01, 1.111080942106899e-01
4.402847732764889e+00, 6.971892028369750e+19, 1.185181769840789e-01, 1.104665842158985e-01
4.402847732764889e+00, 7.168043009303836e+19, 1.192337577500317e-01, 1.098385125412729e-01
4.402847732764889e+00, 7.369712608019784e+19, 1.199540422436437e-01, 1.092235584127581e-01
4.402847732764889e+00, 7.577056088294962e+19, 1.206788279297349e-01, 1.086214050881082e-01
4.402847732764889e+00, 7.790233082181825e+19, 1.214079163770628e-01, 1.080317399174162e-01
4.402847732764889e+00, 8.009407712907136e+19, 1.221411136378366e-01, 1.074542543987101e-01
4.402847732764889e+00, 8.234748721229541e+19, 1.228782306200676e-01, 1.068886442288112e-01
4.402847732764889e+00, 8.466429595351181e+19, 1.236190834515238e-01, 1.063346093496564e-01
4.402847732764889e+00, 8.704628704485310e+19, 1.243634938340996e-01, 1.057918539902836e-01
4.402847732764889e+00, 8.949529436181027e+19, 1.251112893874262e-01, 1.052600867046892e-01
4.402847732764889e+00, 9.201320337511993e+19, 1.258623039806123e-01, 1.047390204057648e-01
4.402847732764889e+00, 9.460195260236984e+19, 1.266163780510438e-01, 1.042283723955192e-01
4.402847732764889e+00, 9.726353510045304e+19, 1.273733589092308e-01, 1.037278643917955e-01
4.402847732764889e+00, 1.000000000000000e+20, 1.281331010287354e-01, 1.032372225516891e-01
4.542514575547322e+00, 4.000000000000000e+17, 1.592306534933768e-01, 6.909512314527406e-01
4.542514575547322e+00, 4.112538163319718e+17, 1.585990696923524e-01, 6.871522856659649e-01
4.542514575547322e+00, 4.228242536190314e+17, 1.579584463639338e-01, 6.832967007939117e-01
4.542514575547322e+00, 4.347202198463604e+17, 1.573089415191206e-01, 6.793851717149607e-01
4.542514575547322e+00, 4.469508736212237e+17, 1.566507232059357e-01, 6.754184562979013e-01
4.542514575547322e+00, 4.595256312240964e+17, 1.559839694379504e-01, 6.713973750579407e-01
4.542514575547322e+00, 4.724541738581698e+17, 1.553088681007750e-01, 6.673228106546337e-01
4.542514575547322e+00, 4.857464551028530e+17, 1.546256168363992e-01, 6.631957072311669e-01
4.542514575547322e+00, 4.994127085769418e+17, 1.539344229053227e-01, 6.590170695950613e-01
4.542514575547322e+00, 5.134634558173853e+17, 1.532355030265003e-01, 6.547879622409204e-01
4.542514575547322e+00, 5.279095143797605e+17, 1.525290831952305e-01, 6.505095082165807e-01
4.542514575547322e+00, 5.427620061665860e+17, 1.518153984792103e-01, 6.461828878346827e-01
4.542514575547322e+00, 5.580323659900142e+17, 1.510946927930619e-01, 6.418093372322592e-01
4.542514575547322e+00, 5.737323503753870e+17, 1.503672186517284e-01, 6.373901467816697e-01
4.542514575547322e+00, 5.898740466124746e+17, 1.496332369032508e-01, 6.329266593568145e-01
4.542514575547322e+00, 6.064698820614090e+17, 1.488930164415029e-01, 6.284202684591873e-01
4.542514575547322e+00, 6.235326337203932e+17, 1.481468338995808e-01, 6.238724162089720e-01
4.542514575547322e+00, 6.410754380625930e+17, 1.473949733246234e-01, 6.192845912069870e-01
4.542514575547322e+00, 6.591118011498299e+17, 1.466377258349185e-01, 6.146583262738040e-01
4.542514575547322e+00, 6.776556090307735e+17, 1.458753892602556e-01, 6.099951960729939e-01
4.542514575547322e+00, 6.967211384316805e+17, 1.451082677665671e-01, 6.052968146259441e-01
4.542514575547322e+00, 7.163230677479615e+17, 1.443366714659429e-01, 6.005648327261165e-01
4.542514575547322e+00, 7.364764883449427e+17, 1.435609160132379e-01, 5.958009352611993e-01
4.542514575547322e+00, 7.571969161765665e+17, 1.427813221905104e-01, 5.910068384518870e-01
4.542514575547322e+00, 7.785003037310327e+17, 1.419982154806085e-01, 5.861842870164649e-01
4.542514575547322e+00, 8.004030523124723e+17, 1.412119256312840e-01, 5.813350512706738e-01
4.542514575547322e+00, 8.229220246681577e+17, 1.404227862112564e-01, 5.764609241726358e-01
4.542514575547322e+00, 8.460745579710390e+17, 1.396311341596935e-01, 5.715637183227920e-01
4.542514575547322e+00, 8.698784771674396e+17, 1.388373093306084e-01, 5.666452629290721e-01
4.542514575547322e+00, 8.943521087003837e+17, 1.380416540336961e-01, 5.617074007475278e-01
4.542514575547322e+00, 9.195142946189555e+17, 1.372445125731703e-01, 5.567519850088629e-01
4.542514575547322e+00, 9.453844070846162e+17, 1.364462307861390e-01, 5.517808763412103e-01
4.542514575547322e+00, 9.719823632857169e+17, 1.356471555820871e-01, 5.467959396995143e-01
4.542514575547322e+00, 9.993286407715583e+17, 1.348476344850124e-01, 5.417990413118181e-01
4.542514575547322e+00, 1.027444293217864e+18, 1.340480151797582e-01, 5.367920456525758e-01
4.542514575547322e+00, 1.056350966635879e+18, 1.332486450640403e-01, 5.317768124529334e-01
4.542514575547322e+00, 1.086070916037441e+18, 1.324498708076497e-01, 5.267551937576872e-01
4.542514575547322e+00, 1.116627022568895e+18, 1.316520379202877e-01, 5.217290310383922e-01
4.542514575547322e+00, 1.148042811127162e+18, 1.308554903293784e-01, 5.167001523716105e-01
4.542514575547322e+00, 1.180342468471335e+18, 1.300605699692431e-01, 5.116703696911385e-01
4.542514575547322e+00, 1.213550861843842e+18, 1.292676163828553e-01, 5.066414761224188e-01
4.542514575547322e+00, 1.247693558115583e+18, 1.284769663373975e-01, 5.016152434070112e-01
4.542514575547322e+00, 1.282796843469637e+18, 1.276889534547481e-01, 4.965934194245116e-01
4.542514575547322e+00, 1.318887743638737e+18, 1.269039078579053e-01, 4.915777258187085e-01
4.542514575547322e+00, 1.355994044712235e+18, 1.261221558343071e-01, 4.865698557342532e-01
4.542514575547322e+00, 1.394144314528344e+18, 1.253440195169213e-01, 4.815714716696281e-01
4.542514575547322e+00, 1.433367924668255e+18, 1.245698165838381e-01, 4.765842034514572e-01
4.542514575547322e+00, 1.473695073069157e+18, 1.237998599770230e-01, 4.716096463346954e-01
4.542514575547322e+00, 1.515156807273287e+18, 1.230344576408069e-01, 4.666493592326054e-01
4.542514575547322e+00, 1.557785048331263e+18, 1.222739122805370e-01, 4.617048630797337e-01
4.542514575547322e+00, 1.601612615377806e+18, 1.215185211417525e-01, 4.567776393305620e-01
4.542514575547322e+00, 1.646673250898882e+18, 1.207685758101113e-01, 4.518691285957681e-01
4.542514575547322e+00, 1.693001646709849e+18, 1.200243620321980e-01, 4.469807294174739e-01
4.542514575547322e+00, 1.740633470664359e+18, 1.192861595572568e-01, 4.421137971842065e-01
4.542514575547322e+00, 1.789605394114707e+18, 1.185542419997525e-01, 4.372696431856722e-01
4.542514575547322e+00, 1.839955120144890e+18, 1.178288767225935e-01, 4.324495338068344e-01
4.542514575547322e+00, 1.891721412597859e+18, 1.171103247407511e-01, 4.276546898602475e-01
4.542514575547322e+00, 1.944944125919445e+18, 1.163988406448854e-01, 4.228862860549531e-01
4.542514575547322e+00, 1.999664235842057e+18, 1.156946725445399e-01, 4.181454505997692e-01
4.542514575547322e+00, 2.055923870931522e+18, 1.149980620303534e-01, 4.134332649382380e-01
4.542514575547322e+00, 2.113766345021471e+18, 1.143092441546706e-01, 4.087507636120367e-01
4.542514575547322e+00, 2.173236190560408e+18, 1.136284474298454e-01, 4.040989342491373e-01
4.542514575547322e+00, 2.234379192896828e+18, 1.129558938434937e-01, 3.994787176726462e-01
4.542514575547322e+00, 2.297242425528928e+18, 1.122917988898489e-01, 3.948910081257735e-01
4.542514575547322e+00, 2.361874286346218e+18, 1.116363716163499e-01, 3.903366536080455e-01
4.542514575547322e+00, 2.428324534890606e+18, 1.109898146845415e-01, 3.858164563175602e-01
4.542514575547322e+00, 2.496644330665804e+18, 1.103523244443088e-01, 3.813311731937497e-01
4.542514575547322e+00, 2.566886272524754e+18, 1.097240910204454e-01, 3.768815165548499e-01
4.542514575547322e+00, 2.639104439164887e+18, 1.091052984105395e-01, 3.724681548240960e-01
4.542514575547322e+00, 2.713354430763019e+18, 1.084961245931209e-01, 3.680917133384033e-01
4.542514575547322e+00, 2.789693411781414e+18, 1.078967416450116e-01, 3.637527752331906e-01
4.542514575547322e+00, 2.868180154978163e+18, 1.073073158668367e-01, 3.594518823968767e-01
4.542514575547322e+00, 2.948875086655989e+18, 1.067280079156049e-01, 3.551895364884447e-01
4.542514575547322e+00, 3.031840333183898e+18, 1.061589729433378e-01, 3.509662000115035e-01
4.542514575547322e+00, 3.117139768827687e+18, 1.056003607406930e-01, 3.467822974381998e-01
4.542514575547322e+00, 3.204839064926366e+18, 1.050523158845761e-01, 3.426382163763548e-01
4.542514575547322e+00, 3.295005740451917e+18, 1.045149778887475e-01, 3.385343087732975e-01
4.542514575547322e+00, 3.387709213991513e+18, 1.039884813564692e-01, 3.344708921498877e-01
4.542514575547322e+00, 3.483020857192485e+18, 1.034729561342718e-01, 3.304482508583758e-01
4.542514575547322e+00, 3.581014049710691e+18, 1.029685274659598e-01, 3.264666373578661e-01
4.542514575547322e+00, 3.681764235704827e+18, 1.024753161460182e-01, 3.225262735013347e-01
4.542514575547322e+00, 3.785348981920439e+18, 1.019934386716294e-01, 3.186273518283054e-01
4.542514575547322e+00, 3.891848037407842e+18, 1.015230073925630e-01, 3.147700368575614e-01
4.542514575547322e+00, 4.001343394920174e+18, 1.010641306582469e-01, 3.109544663744599e-01
4.542514575547322e+00, 4.113919354039157e+18, 1.006169129613823e-01, 3.071807527076800e-01
4.542514575547322e+00, 4.229662586076408e+18, 1.001814550775252e-01, 3.034489839905530e-01
4.542514575547322e+00, 4.348662200801200e+18, 9.975785420009441e-02, 2.997592254023355e-01
4.542514575547322e+00, 4.471009815045247e+18, 9.934620407034826e-02, 2.961115203851886e-01
4.542514575547322e+00, 4.596799623237653e+18, 9.894659510189198e-02, 2.925058918328606e-01
4.542514575547322e+00, 4.726128469924637e+18, 9.855911449935507e-02, 2.889423432474426e-01
4.542514575547322e+00, 4.859095924329262e+18, 9.818384637091893e-02, 2.854208598609032e-01
4.542514575547322e+00, 4.995804357008847e+18, 9.782087183442559e-02, 2.819414097184379e-01
4.542514575547322e+00, 5.136359018669451e+18, 9.747026911683963e-02, 2.785039447210106e-01
4.542514575547322e+00, 5.280868121197427e+18, 9.713211364688944e-02, 2.751084016248407e-01
4.542514575547322e+00, 5.429442920970727e+18, 9.680647814074964e-02, 2.717547029959131e-01
4.542514575547322e+00, 5.582197804514550e+18, 9.649343268065869e-02, 2.684427581179337e-01
4.542514575547322e+00, 5.739250376566452e+18, 9.619304478641934e-02, 2.651724638525262e-01
4.542514575547322e+00, 5.900721550619149e+18, 9.590537947973754e-02, 2.619437054507652e-01
4.542514575547322e+00, 6.066735642011087e+18, 9.563049934140753e-02, 2.587563573154902e-01
4.542514575547322e+00, 6.237420463635686e+18, 9.536846456135875e-02, 2.556102837141623e-01
4.542514575547322e+00, 6.412907424343282e+18, 9.511933298161442e-02, 2.525053394423322e-01
4.542514575547322e+00, 6.593331630112079e+18, 9.488316013222538e-02, 2.494413704380708e-01
4.542514575547322e+00, 6.778831988064731e+18, 9.465999926026447e-02, 2.464182143480235e-01
4.542514575547322e+00, 6.969551313412170e+18, 9.444990135197091e-02, 2.434357010459684e-01
4.542514575547322e+00, 7.165636439405710e+18, 9.425291514816002e-02, 2.404936531050544e-01
4.542514575547322e+00, 7.367238330382600e+18, 9.406908715301114e-02, 2.375918862250864e-01
4.542514575547322e+00, 7.574512197992570e+18, 9.389846163635721e-02, 2.347302096164503e-01
4.542514575547322e+00, 7.787617620693853e+18, 9.374108062961167e-02, 2.319084263424608e-01
4.542514575547322e+00, 8.006718666611142e+18, 9.359698391545700e-02, 2.291263336220769e-01
4.542514575547322e+00, 8.231984019850670e+18, 9.346620901144030e-02, 2.263837230950761e-01
4.542514575547322e+00, 8.463587110368554e+18, 9.334879114761227e-02, 2.236803810519181e-01
4.542514575547322e+00, 8.701706247492881e+18, 9.324476323834807e-02, 2.210160886306182e-01
4.542514575547322e+00, 8.946524757203022e+18, 9.315415584849430e-02, 2.183906219830292e-01
4.542514575547322e+00, 9.198231123270599e+18, 9.307699715398582e-02, 2.158037524130205e-01
4.542514575547322e+00, 9.457019132371382e+18, 9.301331289707901e-02, 2.132552464890566e-01
4.542514575547322e+00, 9.723088023280507e+18, 9.296312633634383e-02, 2.107448661336919e-01
4.542514575547322e+00, 9.996642640264573e+18, 9.292645819157243e-02, 2.082723686925435e-01
4.542514575547322e+00, 1.027789359078931e+19, 9.290332658375959e-02, 2.058375069852365e-01
4.542514575547322e+00, 1.056705740766513e+19, 9.289374697031054e-02, 2.034400293408007e-01
4.542514575547322e+00, 1.086435671575329e+19, 9.289773207565184e-02, 2.010796796199666e-01
4.542514575547322e+00, 1.117002040336357e+19, 9.291529181741673e-02, 1.987561972266939e-01
4.542514575547322e+00, 1.148428379847323e+19, 9.294643322839735e-02, 1.964693171112389e-01
4.542514575547322e+00, 1.180738884990388e+19, 9.299116037445883e-02, 1.942187697669324e-01
4.542514575547322e+00, 1.213958431359635e+19, 9.304947426863522e-02, 1.920042812227475e-01
4.542514575547322e+00, 1.248112594412570e+19, 9.312137278162765e-02, 1.898255730336313e-01
4.542514575547322e+00, 1.283227669160419e+19, 9.320685054895798e-02, 1.876823622704393e-01
4.542514575547322e+00, 1.319330690412508e+19, 9.330589887504373e-02, 1.855743615111802e-01
4.542514575547322e+00, 1.356449453590109e+19, 9.341850563447490e-02, 1.835012788351504e-01
4.542514575547322e+00, 1.394612536125875e+19, 9.354465517080658e-02, 1.814628178213978e-01
4.542514575547322e+00, 1.433849319465440e+19, 9.368432819320106e-02, 1.794586775527938e-01
4.542514575547322e+00, 1.474190011687919e+19, 9.383750167126839e-02, 1.774885526268803e-01
4.542514575547322e+00, 1.515665670762826e+19, 9.400414872849747e-02, 1.755521331744837e-01
4.542514575547322e+00, 1.558308228461425e+19, 9.418423853468243e-02, 1.736491048869601e-01
4.542514575547322e+00, 1.602150514940701e+19, 9.437773619778127e-02, 1.717791490527955e-01
4.542514575547322e+00, 1.647226284018993e+19, 9.458460265567301e-02, 1.699419426041446e-01
4.542514575547322e+00, 1.693570239162858e+19, 9.480479456830204e-02, 1.681371581737533e-01
4.542514575547322e+00, 1.741218060204953e+19, 9.503826421073203e-02, 1.663644641625937e-01
4.542514575547322e+00, 1.790206430813599e+19, 9.528495936765168e-02, 1.646235248184122e-01
4.542514575547322e+00, 1.840573066735327e+19, 9.554482322990704e-02, 1.629140003252667e-01
4.542514575547322e+00, 1.892356744831875e+19, 9.581779429365320e-02, 1.612355469040382e-01
4.542514575547322e+00, 1.945597332934140e+19, 9.610380626274724e-02, 1.595878169237917e-01
4.542514575547322e+00, 2.000335820536193e+19, 9.640278795502166e-02, 1.579704590237550e-01
4.542514575547322e+00, 2.056614350352639e+19, 9.671466321309798e-02, 1.563831182456299e-01
4.542514575547322e+00, 2.114476250764054e+19, 9.703935082041851e-02, 1.548254361758370e-01
4.542514575547322e+00, 2.173966069175109e+19, 9.737676442318320e-02, 1.532970510972537e-01
4.542514575547322e+00, 2.235129606311197e+19, 9.772681245889768e-02, 1.517975981499335e-01
4.542514575547322e+00, 2.298013951480143e+19, 9.808939809223646e-02, 1.503267095002332e-01
4.542514575547322e+00, 2.362667518825828e+19, 9.846441915893965e-02, 1.488840145177527e-01
4.542514575547322e+00, 2.429140084601781e+19, 9.885176811844988e-02, 1.474691399594310e-01
4.542514575547322e+00, 2.497482825493628e+19, 9.925133201600371e-02, 1.460817101601257e-01
4.542514575547322e+00, 2.567748358019547e+19, 9.966299245487420e-02, 1.447213472289815e-01
4.542514575547322e+00, 2.639990779039232e+19, 1.000866255794552e-01, 1.433876712508719e-01
4.542514575547322e+00, 2.714265707402748e+19, 1.005221020698563e-01, 1.420803004921899e-01
4.542514575547322e+00, 2.790630326770971e+19, 1.009692871486571e-01, 1.407988516102678e-01
4.542514575547322e+00, 2.869143429640747e+19, 1.014280406004384e-01, 1.395429398657005e-01
4.542514575547322e+00, 2.949865462608898e+19, 1.018982168046889e-01, 1.383121793368570e-01
4.542514575547322e+00, 3.032858572909492e+19, 1.023796647826275e-01, 1.371061831358791e-01
4.542514575547322e+00, 3.118186656260415e+19, 1.028722282584601e-01, 1.359245636254841e-01
4.542514575547322e+00, 3.205915406056341e+19, 1.033757457355362e-01, 1.347669326359017e-01
4.542514575547322e+00, 3.296112363945332e+19, 1.038900505878115e-01, 1.336329016813093e-01
4.542514575547322e+00, 3.388846971828787e+19, 1.044149711669816e-01, 1.325220821751495e-01
4.542514575547322e+00, 3.484190625324115e+19, 1.049503309255857e-01, 1.314340856437433e-01
4.542514575547322e+00, 3.582216728731553e+19, 1.054959485563036e-01, 1.303685239376509e-01
4.542514575547322e+00, 3.683000751547707e+19, 1.060516381476310e-01, 1.293250094402548e-01
4.542514575547322e+00, 3.786620286568817e+19, 1.066172093560152e-01, 1.283031552730829e-01
4.542514575547322e+00, 3.893155109628726e+19, 1.071924675944781e-01, 1.273025754974202e-01
4.542514575547322e+00, 4.002687241017824e+19, 1.077772142376806e-01, 1.263228853117962e-01
4.542514575547322e+00, 4.115301008629711e+19, 1.083712468432819e-01, 1.253637012449671e-01
4.542514575547322e+00, 4.231083112884453e+19, 1.089743593893954e-01, 1.244246413440600e-01
4.542514575547322e+00, 4.350122693478725e+19, 1.095863425278426e-01, 1.235053253575609e-01
4.542514575547322e+00, 4.472511398013642e+19, 1.102069838528291e-01, 1.226053749128928e-01
4.542514575547322e+00, 4.598343452553381e+19, 1.108360681845886e-01, 1.217244136883410e-01
4.542514575547322e+00, 4.727715734169281e+19, 1.114733778674599e-01, 1.208620675791270e-01
4.542514575547322e+00, 4.860727845524606e+19, 1.121186930817722e-01, 1.200179648574701e-01
4.542514575547322e+00, 4.997482191557693e+19, 1.127717921688539e-01, 1.191917363265023e-01
4.542514575547322e+00, 5.138084058322960e+19, 1.134324519683838e-01, 1.183830154679311e-01
4.542514575547322e+00, 5.282641694049456e+19, 1.141004481672444e-01, 1.175914385833838e-01
4.542514575547322e+00, 5.431266392480577e+19, 1.147755556589670e-01, 1.168166449293847e-01
4.542514575547322e+00, 5.584072578558090e+19, 1.154575489127817e-01, 1.160582768459539e-01
4.542514575547322e+00, 5.741177896516823e+19, 1.161462023512345e-01, 1.153159798788340e-01
